id,stop_id,route_number,scheduled_time,actual_time,delay_minutes,status
8075,450029875,27,2026-02-17 22:45:07,2026-02-17 22:51:07,6,late
8076,450028113,13A,2026-02-18 18:36:39,2026-02-18 18:35:39,-1,on-time
8077,450011219,27,2026-02-21 10:11:12,2026-02-21 10:10:12,-1,on-time
8078,450013247,27,2026-02-19 20:52:41,2026-02-19 20:52:41,0,on-time
8079,450010212,51,2026-02-19 19:36:48,2026-02-19 19:37:48,1,on-time
8080,450010462,28,2026-02-20 06:57:54,2026-02-20 06:57:54,0,on-time
8081,450023441,50A,2026-02-18 09:50:55,2026-02-18 09:51:55,1,on-time
8082,450013753,50,2026-02-21 14:15:45,2026-02-21 14:17:45,2,on-time
8083,450010516,1B,2026-02-21 11:58:05,2026-02-21 11:57:05,-1,on-time
8084,450010932,7,2026-02-15 06:57:12,2026-02-15 06:56:12,-1,on-time
8085,450012349,28,2026-02-20 04:25:32,,,cancelled
8086,450024764,1,2026-02-19 09:44:54,2026-02-19 09:44:54,0,on-time
8087,450019768,7,2026-02-15 01:07:06,2026-02-15 01:08:06,1,on-time
8088,450010569,52,2026-02-17 21:22:08,2026-02-17 21:32:08,10,late
8089,450010715,12,2026-02-18 15:01:26,2026-02-18 15:01:26,0,on-time
8090,450012675,13A,2026-02-16 18:15:02,2026-02-16 18:13:02,-2,early
8091,450010215,72,2026-02-20 20:56:27,2026-02-20 20:56:27,0,on-time
8092,450013937,28,2026-02-17 18:49:50,2026-02-17 18:50:50,1,on-time
8093,450011614,1,2026-02-14 20:20:13,2026-02-14 20:20:13,0,on-time
8094,450012589,27,2026-02-15 12:04:10,2026-02-15 12:08:10,4,late
8095,450012574,33,2026-02-16 21:23:38,2026-02-16 21:24:38,1,on-time
8096,450012724,50,2026-02-17 12:45:13,2026-02-17 12:59:13,14,late
8097,450011531,50,2026-02-20 12:58:16,2026-02-20 12:59:16,1,on-time
8098,450011584,16,2026-02-17 15:53:40,2026-02-17 16:06:40,13,late
8099,450013704,7,2026-02-20 01:40:55,2026-02-20 01:40:55,0,on-time
8100,450011954,51,2026-02-18 15:54:50,2026-02-18 15:56:50,2,on-time
8101,450012847,12,2026-02-17 01:08:50,2026-02-17 01:07:50,-1,on-time
8102,450014831,13A,2026-02-15 19:55:54,2026-02-15 19:55:54,0,on-time
8103,450050076,13A,2026-02-18 03:48:58,2026-02-18 03:50:58,2,on-time
8104,450011748,6,2026-02-20 20:40:34,2026-02-20 20:39:34,-1,on-time
8105,450011866,13,2026-02-20 02:44:17,2026-02-20 02:46:17,2,on-time
8106,450013264,50,2026-02-18 03:37:47,2026-02-18 03:36:47,-1,on-time
8107,450013144,42,2026-02-15 19:09:39,2026-02-15 19:15:39,6,late
8108,450010667,34,2026-02-15 09:19:13,2026-02-15 09:24:13,5,late
8109,450011581,1B,2026-02-14 23:46:39,2026-02-14 23:58:39,12,late
8110,450011924,52,2026-02-16 18:49:12,2026-02-16 18:51:12,2,on-time
8111,450018801,A1,2026-02-14 21:21:44,2026-02-14 21:21:44,0,on-time
8112,450012646,51,2026-02-15 03:54:19,2026-02-15 03:55:19,1,on-time
8113,450029822,13,2026-02-16 04:07:32,2026-02-16 04:19:32,12,late
8114,450010555,X6,2026-02-15 13:27:02,2026-02-15 13:29:02,2,on-time
8115,450011151,42,2026-02-20 16:07:29,2026-02-20 16:06:29,-1,on-time
8116,450019776,50,2026-02-16 10:35:25,2026-02-16 10:34:25,-1,on-time
8117,450029247,6,2026-02-20 00:13:04,2026-02-20 00:15:04,2,on-time
8118,450010411,72,2026-02-15 22:55:57,2026-02-15 22:55:57,0,on-time
8119,450012876,8,2026-02-19 11:24:11,2026-02-19 11:26:11,2,on-time
8120,450011569,7,2026-02-19 13:22:34,2026-02-19 13:22:34,0,on-time
8121,450010744,16,2026-02-15 00:58:10,2026-02-15 01:05:10,7,late
8122,450011101,72,2026-02-16 12:09:41,2026-02-16 12:16:41,7,late
8123,450011623,8,2026-02-20 07:40:53,2026-02-20 07:40:53,0,on-time
8124,450013741,13,2026-02-16 14:34:18,2026-02-16 15:13:18,39,late
8125,450011882,X84,2026-02-20 06:08:31,2026-02-20 06:09:31,1,on-time
8126,450012524,X6,2026-02-19 20:15:08,2026-02-19 20:15:08,0,on-time
8127,450011381,7,2026-02-21 10:10:01,2026-02-21 10:06:01,-4,early
8128,450013115,7,2026-02-21 08:12:32,2026-02-21 08:22:32,10,late
8129,450011762,7,2026-02-19 22:34:39,2026-02-19 22:43:39,9,late
8130,450011764,A1,2026-02-15 16:46:04,2026-02-15 16:58:04,12,late
8131,450019732,12,2026-02-19 00:47:26,2026-02-19 00:46:26,-1,on-time
8132,450012682,28,2026-02-21 11:29:15,2026-02-21 11:30:15,1,on-time
8133,450013313,12,2026-02-20 02:30:13,2026-02-20 02:41:13,11,late
8134,450032202,33,2026-02-20 05:16:05,2026-02-20 05:17:05,1,on-time
8135,450010142,7,2026-02-17 12:40:35,2026-02-17 12:37:35,-3,early
8136,450013915,72,2026-02-18 18:16:48,2026-02-18 18:19:48,3,late
8137,450024974,51,2026-02-20 05:53:25,2026-02-20 06:07:25,14,late
8138,450010018,13,2026-02-18 07:16:54,2026-02-18 07:53:54,37,late
8139,450014364,16,2026-02-18 04:00:41,2026-02-18 04:02:41,2,on-time
8140,450029799,34,2026-02-21 12:24:45,2026-02-21 12:24:45,0,on-time
8141,450012561,12,2026-02-18 00:24:34,2026-02-18 00:25:34,1,on-time
8142,450030240,12,2026-02-20 04:07:06,2026-02-20 04:14:06,7,late
8143,450010080,A1,2026-02-18 03:34:59,2026-02-18 03:33:59,-1,on-time
8144,450010011,8,2026-02-20 16:15:54,2026-02-20 16:14:54,-1,on-time
8145,450011187,27,2026-02-15 00:13:20,2026-02-15 00:15:20,2,on-time
8146,450019740,7,2026-02-16 12:07:42,,,cancelled
8147,450013326,72,2026-02-15 01:48:39,2026-02-15 01:50:39,2,on-time
8148,450010525,50A,2026-02-19 06:36:14,2026-02-19 06:46:14,10,late
8149,450024961,1B,2026-02-16 02:53:39,2026-02-16 02:53:39,0,on-time
8150,450012187,A1,2026-02-15 20:48:38,2026-02-15 20:47:38,-1,on-time
8151,450027721,51,2026-02-18 22:24:41,2026-02-18 22:37:41,13,late
8152,450011034,28,2026-02-19 20:36:35,2026-02-19 20:36:35,0,on-time
8153,450010640,A1,2026-02-16 06:02:55,2026-02-16 06:04:55,2,on-time
8154,450012520,27,2026-02-20 10:15:52,2026-02-20 10:14:52,-1,on-time
8155,450011157,27,2026-02-19 08:44:38,2026-02-19 08:45:38,1,on-time
8156,450019761,34,2026-02-20 12:52:32,2026-02-20 12:52:32,0,on-time
8157,450013311,52,2026-02-17 06:28:27,2026-02-17 06:30:27,2,on-time
8158,450013741,7,2026-02-17 11:17:01,2026-02-17 11:17:01,0,on-time
8159,450011702,34,2026-02-18 01:36:51,2026-02-18 01:36:51,0,on-time
8160,450011600,X6,2026-02-19 14:52:32,2026-02-19 14:51:32,-1,on-time
8161,450013257,7,2026-02-20 02:04:06,2026-02-20 02:05:06,1,on-time
8162,450016905,X84,2026-02-20 22:53:41,2026-02-20 23:10:41,17,late
8163,450016899,7,2026-02-20 02:17:53,2026-02-20 02:26:53,9,late
8164,450011907,27,2026-02-19 18:22:04,2026-02-19 18:26:04,4,late
8165,450012625,13A,2026-02-15 01:42:45,2026-02-15 01:43:45,1,on-time
8166,450013270,51,2026-02-17 22:13:54,2026-02-17 22:44:54,31,late
8167,450023819,34,2026-02-17 06:55:01,2026-02-17 06:56:01,1,on-time
8168,450012045,42,2026-02-17 10:03:08,2026-02-17 10:02:08,-1,on-time
8169,450010695,16,2026-02-19 17:29:47,2026-02-19 17:29:47,0,on-time
8170,450011751,50,2026-02-16 18:31:28,,,cancelled
8171,450016038,51,2026-02-21 13:56:28,2026-02-21 13:54:28,-2,early
8172,450028266,27,2026-02-15 05:09:43,2026-02-15 05:23:43,14,late
8173,450027257,27,2026-02-19 04:49:04,2026-02-19 04:51:04,2,on-time
8174,450013176,16,2026-02-17 22:20:49,2026-02-17 22:20:49,0,on-time
8175,450032253,27,2026-02-17 22:10:47,2026-02-17 22:09:47,-1,on-time
8176,450013315,51,2026-02-21 13:39:15,2026-02-21 13:43:15,4,late
8177,450011197,A1,2026-02-20 16:37:02,2026-02-20 16:38:02,1,on-time
8178,450014816,7,2026-02-16 20:18:20,2026-02-16 20:21:20,3,late
8179,450012862,X84,2026-02-16 21:55:02,2026-02-16 21:55:02,0,on-time
8180,450010967,28,2026-02-20 17:50:21,2026-02-20 17:52:21,2,on-time
8181,450025230,72,2026-02-20 14:14:49,2026-02-20 14:15:49,1,on-time
8182,450012509,51,2026-02-20 06:18:56,2026-02-20 06:15:56,-3,early
8183,450014206,42,2026-02-20 19:16:43,2026-02-20 19:23:43,7,late
8184,450026838,7,2026-02-18 23:51:23,2026-02-18 23:50:23,-1,on-time
8185,450011574,50,2026-02-18 07:29:27,2026-02-18 07:31:27,2,on-time
8186,450012537,33,2026-02-15 20:25:48,,,cancelled
8187,450010923,51,2026-02-18 23:49:13,2026-02-18 23:48:13,-1,on-time
8188,450010288,8,2026-02-17 18:59:50,2026-02-17 18:59:50,0,on-time
8189,450027719,33,2026-02-19 13:06:26,2026-02-19 13:16:26,10,late
8190,450014520,13A,2026-02-15 17:31:17,2026-02-15 17:31:17,0,on-time
8191,450032510,33,2026-02-16 18:21:08,2026-02-16 18:23:08,2,on-time
8192,450010307,34,2026-02-21 08:21:30,2026-02-21 08:20:30,-1,on-time
8193,450012510,28,2026-02-19 12:03:17,2026-02-19 12:15:17,12,late
8194,450012588,51,2026-02-21 10:12:21,2026-02-21 10:26:21,14,late
8195,450010176,13A,2026-02-17 14:58:52,2026-02-17 14:59:52,1,on-time
8196,450012060,1,2026-02-14 19:40:39,2026-02-14 19:41:39,1,on-time
8197,450012252,33,2026-02-16 04:17:40,2026-02-16 04:18:40,1,on-time
8198,450011660,28,2026-02-17 02:01:17,2026-02-17 02:00:17,-1,on-time
8199,450028133,7,2026-02-20 08:47:37,2026-02-20 09:18:37,31,late
8200,450012510,X6,2026-02-18 13:00:54,2026-02-18 12:59:54,-1,on-time
8201,450024301,1B,2026-02-19 16:40:55,2026-02-19 16:40:55,0,on-time
8202,450012076,A1,2026-02-20 15:50:52,2026-02-20 15:49:52,-1,on-time
8203,450018801,52,2026-02-16 13:28:14,2026-02-16 13:29:14,1,on-time
8204,450010397,X6,2026-02-16 19:21:29,2026-02-16 19:20:29,-1,on-time
8205,450024718,33,2026-02-17 00:51:39,2026-02-17 00:52:39,1,on-time
8206,450011246,28,2026-02-19 02:14:49,2026-02-19 02:16:49,2,on-time
8207,450011312,28,2026-02-18 08:44:21,2026-02-18 08:46:21,2,on-time
8208,450019788,1B,2026-02-16 07:45:21,2026-02-16 07:55:21,10,late
8209,450010750,34,2026-02-21 06:42:36,2026-02-21 06:41:36,-1,on-time
8210,450019769,52,2026-02-16 16:54:55,2026-02-16 16:56:55,2,on-time
8211,450011187,6,2026-02-20 15:34:04,2026-02-20 15:39:04,5,late
8212,450012343,X6,2026-02-20 13:50:34,2026-02-20 13:52:34,2,on-time
8213,450026562,50,2026-02-19 00:36:10,2026-02-19 00:38:10,2,on-time
8214,450012079,51,2026-02-18 11:18:16,2026-02-18 11:19:16,1,on-time
8215,450014838,1,2026-02-15 09:39:55,2026-02-15 09:39:55,0,on-time
8216,450028543,42,2026-02-18 14:40:26,2026-02-18 14:41:26,1,on-time
8217,450013556,16,2026-02-18 00:00:25,2026-02-18 00:03:25,3,late
8218,450013287,52,2026-02-18 03:51:48,2026-02-18 03:58:48,7,late
8219,450011887,A1,2026-02-19 12:28:06,2026-02-19 12:28:06,0,on-time
8220,450011546,33,2026-02-21 15:54:57,2026-02-21 15:56:57,2,on-time
8221,450010849,6,2026-02-19 17:32:49,2026-02-19 17:54:49,22,late
8222,450011649,33,2026-02-16 20:11:28,2026-02-16 20:10:28,-1,on-time
8223,450014509,34,2026-02-17 07:26:06,2026-02-17 07:28:06,2,on-time
8224,450010304,51,2026-02-21 09:09:19,2026-02-21 09:22:19,13,late
8225,450029244,A1,2026-02-19 15:32:25,2026-02-19 16:06:25,34,late
8226,450028305,28,2026-02-15 00:05:48,2026-02-15 00:06:48,1,on-time
8227,450032512,34,2026-02-20 08:05:23,2026-02-20 08:04:23,-1,on-time
8228,450010296,1,2026-02-20 22:48:59,2026-02-20 22:47:59,-1,on-time
8229,450032247,8,2026-02-18 06:55:19,2026-02-18 06:56:19,1,on-time
8230,450019774,1,2026-02-16 02:50:43,2026-02-16 02:58:43,8,late
8231,450019793,27,2026-02-18 08:14:13,2026-02-18 08:16:13,2,on-time
8232,450013946,51,2026-02-15 05:34:03,2026-02-15 05:35:03,1,on-time
8233,450013758,1,2026-02-17 05:02:31,2026-02-17 04:59:31,-3,early
8234,450011770,50A,2026-02-15 10:22:47,2026-02-15 10:23:47,1,on-time
8235,450011344,8,2026-02-16 01:12:47,2026-02-16 01:13:47,1,on-time
8236,450032465,34,2026-02-20 16:26:40,2026-02-20 16:25:40,-1,on-time
8237,450024741,42,2026-02-17 01:38:55,2026-02-17 01:39:55,1,on-time
8238,450010541,28,2026-02-16 18:07:45,2026-02-16 18:07:45,0,on-time
8239,450023398,28,2026-02-16 19:36:38,2026-02-16 19:48:38,12,late
8240,450012358,13,2026-02-15 22:55:19,2026-02-15 22:55:19,0,on-time
8241,450018835,13A,2026-02-16 11:15:05,2026-02-16 11:32:05,17,late
8242,450013618,27,2026-02-18 06:17:54,2026-02-18 06:19:54,2,on-time
8243,450011528,27,2026-02-20 09:06:32,2026-02-20 09:08:32,2,on-time
8244,450025468,12,2026-02-15 17:44:03,2026-02-15 17:46:03,2,on-time
8245,450011732,72,2026-02-15 15:05:49,2026-02-15 15:05:49,0,on-time
8246,450011517,50,2026-02-18 23:51:57,2026-02-18 23:52:57,1,on-time
8247,450012624,33,2026-02-17 11:30:59,2026-02-17 11:32:59,2,on-time
8248,450011550,A1,2026-02-19 16:04:46,2026-02-19 16:03:46,-1,on-time
8249,450010093,1,2026-02-21 13:53:50,2026-02-21 13:54:50,1,on-time
8250,450012026,6,2026-02-19 09:29:29,2026-02-19 09:42:29,13,late
8251,450010411,34,2026-02-14 18:17:43,2026-02-14 18:16:43,-1,on-time
8252,450015594,52,2026-02-18 00:53:40,2026-02-18 00:54:40,1,on-time
8253,450028648,50A,2026-02-17 18:15:53,2026-02-17 18:15:53,0,on-time
8254,450023392,42,2026-02-19 00:15:22,2026-02-19 00:15:22,0,on-time
8255,450013769,28,2026-02-17 08:01:25,2026-02-17 08:03:25,2,on-time
8256,450019734,27,2026-02-18 11:52:32,2026-02-18 11:57:32,5,late
8257,450012390,X84,2026-02-14 22:43:34,2026-02-14 22:44:34,1,on-time
8258,450010040,6,2026-02-16 08:57:15,2026-02-16 08:58:15,1,on-time
8259,450026789,8,2026-02-17 22:33:22,2026-02-17 22:34:22,1,on-time
8260,450011915,12,2026-02-19 15:48:11,2026-02-19 15:47:11,-1,on-time
8261,450019752,28,2026-02-21 10:57:09,2026-02-21 10:57:09,0,on-time
8262,450010284,28,2026-02-15 04:13:02,2026-02-15 04:14:02,1,on-time
8263,450010297,52,2026-02-15 15:13:48,2026-02-15 15:18:48,5,late
8264,450013768,7,2026-02-15 09:36:41,2026-02-15 09:37:41,1,on-time
8265,450011280,A1,2026-02-16 00:21:11,2026-02-16 00:23:11,2,on-time
8266,450010843,50A,2026-02-21 00:07:54,2026-02-21 00:08:54,1,on-time
8267,450013728,72,2026-02-17 16:33:55,2026-02-17 16:32:55,-1,on-time
8268,450012518,52,2026-02-19 04:58:03,2026-02-19 04:59:03,1,on-time
8269,450010495,27,2026-02-16 08:55:04,2026-02-16 08:54:04,-1,on-time
8270,450012087,6,2026-02-18 13:02:44,2026-02-18 13:03:44,1,on-time
8271,4500GUISELY1,27,2026-02-16 16:39:46,2026-02-16 16:42:46,3,late
8272,450011684,27,2026-02-16 08:07:53,2026-02-16 08:09:53,2,on-time
8273,450010969,42,2026-02-19 23:48:28,2026-02-19 23:47:28,-1,on-time
8274,450012357,50A,2026-02-21 01:52:19,2026-02-21 01:51:19,-1,on-time
8275,450011647,50A,2026-02-18 02:57:20,2026-02-18 02:57:20,0,on-time
8276,450012633,7,2026-02-17 03:37:30,2026-02-17 03:39:30,2,on-time
8277,450012343,34,2026-02-20 09:15:42,2026-02-20 09:27:42,12,late
8278,450028655,X84,2026-02-19 05:04:30,2026-02-19 05:05:30,1,on-time
8279,450014871,7,2026-02-21 06:27:59,2026-02-21 06:51:59,24,late
8280,450010687,1B,2026-02-19 01:41:33,2026-02-19 01:41:33,0,on-time
8281,450010088,16,2026-02-17 03:22:29,2026-02-17 03:23:29,1,on-time
8282,450010066,X84,2026-02-15 02:42:32,2026-02-15 02:44:32,2,on-time
8283,450010453,51,2026-02-19 19:39:12,2026-02-19 19:39:12,0,on-time
8284,450012761,42,2026-02-16 14:21:48,,,cancelled
8285,450032069,28,2026-02-16 11:31:09,2026-02-16 11:33:09,2,on-time
8286,450010908,X84,2026-02-17 12:19:39,2026-02-17 12:20:39,1,on-time
8287,450013113,27,2026-02-20 05:04:36,2026-02-20 05:05:36,1,on-time
8288,450013778,12,2026-02-19 02:22:45,2026-02-19 02:24:45,2,on-time
8289,450012315,34,2026-02-18 21:33:24,2026-02-18 21:41:24,8,late
8290,450010384,X6,2026-02-19 03:41:30,2026-02-19 03:50:30,9,late
8291,450010830,1,2026-02-15 10:25:28,2026-02-15 10:26:28,1,on-time
8292,450011205,X84,2026-02-20 18:40:19,2026-02-20 18:42:19,2,on-time
8293,450028997,28,2026-02-18 10:29:38,2026-02-18 10:31:38,2,on-time
8294,450011601,50,2026-02-17 21:15:08,2026-02-17 21:16:08,1,on-time
8295,450012783,8,2026-02-18 11:37:16,2026-02-18 11:36:16,-1,on-time
8296,450010159,16,2026-02-19 19:20:56,2026-02-19 19:21:56,1,on-time
8297,450027187,1B,2026-02-21 15:26:42,2026-02-21 15:27:42,1,on-time
8298,450029847,72,2026-02-17 00:00:50,2026-02-17 00:02:50,2,on-time
8299,450011768,52,2026-02-21 11:23:40,2026-02-21 11:24:40,1,on-time
8300,450013997,28,2026-02-18 06:23:34,2026-02-18 06:25:34,2,on-time
8301,450010258,1B,2026-02-19 02:22:39,2026-02-19 02:28:39,6,late
8302,450013112,28,2026-02-17 06:58:46,2026-02-17 07:13:46,15,late
8303,450010577,6,2026-02-18 20:05:59,2026-02-18 20:02:59,-3,early
8304,450011608,X6,2026-02-16 04:24:55,2026-02-16 04:23:55,-1,on-time
8305,450012314,16,2026-02-18 10:52:28,2026-02-18 10:58:28,6,late
8306,450013204,52,2026-02-15 06:03:25,2026-02-15 06:02:25,-1,on-time
8307,450025872,7,2026-02-18 22:33:59,2026-02-18 22:33:59,0,on-time
8308,450010101,1,2026-02-17 02:26:57,2026-02-17 02:28:57,2,on-time
8309,450010648,42,2026-02-19 20:30:49,2026-02-19 20:35:49,5,late
8310,450011706,7,2026-02-16 06:40:55,2026-02-16 06:39:55,-1,on-time
8311,450011016,8,2026-02-15 22:31:22,2026-02-15 22:45:22,14,late
8312,450010687,50,2026-02-21 05:30:43,2026-02-21 06:01:43,31,late
8313,450014439,42,2026-02-16 05:58:49,2026-02-16 06:06:49,8,late
8314,450010300,16,2026-02-14 19:20:24,2026-02-14 19:22:24,2,on-time
8315,450016035,34,2026-02-21 13:52:33,2026-02-21 13:54:33,2,on-time
8316,450012565,X84,2026-02-20 17:43:49,2026-02-20 17:42:49,-1,on-time
8317,450012512,52,2026-02-16 11:19:11,2026-02-16 11:31:11,12,late
8318,450010985,51,2026-02-17 14:43:33,2026-02-17 14:44:33,1,on-time
8319,450010182,27,2026-02-20 00:10:31,2026-02-20 00:10:31,0,on-time
8320,450013244,X84,2026-02-19 10:38:09,2026-02-19 10:44:09,6,late
8321,450032234,8,2026-02-19 23:31:32,2026-02-19 23:32:32,1,on-time
8322,450013622,27,2026-02-21 09:32:22,2026-02-21 09:34:22,2,on-time
8323,450013978,42,2026-02-15 18:59:27,2026-02-15 18:58:27,-1,on-time
8324,450012795,51,2026-02-19 08:47:31,2026-02-19 08:48:31,1,on-time
8325,450011598,13,2026-02-17 14:46:08,2026-02-17 14:50:08,4,late
8326,450011254,72,2026-02-19 01:06:15,2026-02-19 01:05:15,-1,on-time
8327,450032373,28,2026-02-21 11:00:51,2026-02-21 11:00:51,0,on-time
8328,450013718,34,2026-02-19 02:50:43,2026-02-19 02:49:43,-1,on-time
8329,450019744,33,2026-02-19 10:07:17,2026-02-19 10:07:17,0,on-time
8330,450024531,33,2026-02-16 15:54:43,2026-02-16 15:53:43,-1,on-time
8331,450032072,X84,2026-02-20 20:18:48,2026-02-20 20:20:48,2,on-time
8332,450012876,52,2026-02-20 09:03:43,2026-02-20 09:16:43,13,late
8333,450011094,16,2026-02-21 01:52:46,2026-02-21 01:51:46,-1,on-time
8334,450011427,33,2026-02-20 16:21:47,2026-02-20 16:23:47,2,on-time
8335,450011576,28,2026-02-20 18:01:06,2026-02-20 18:38:06,37,late
8336,450013134,13,2026-02-16 03:11:52,2026-02-16 03:24:52,13,late
8337,450014452,X6,2026-02-20 12:52:40,2026-02-20 12:51:40,-1,on-time
8338,450012672,51,2026-02-20 21:07:46,2026-02-20 21:09:46,2,on-time
8339,450012637,1B,2026-02-21 14:40:01,2026-02-21 14:39:01,-1,on-time
8340,450030241,12,2026-02-16 18:56:49,2026-02-16 18:55:49,-1,on-time
8341,450010590,13A,2026-02-21 01:51:59,2026-02-21 01:56:59,5,late
8342,450010628,13A,2026-02-20 05:56:01,2026-02-20 05:51:01,-5,early
8343,450013262,8,2026-02-18 17:40:34,2026-02-18 17:39:34,-1,on-time
8344,450012256,X84,2026-02-19 00:37:53,2026-02-19 00:36:53,-1,on-time
8345,450023444,16,2026-02-17 16:38:09,2026-02-17 16:40:09,2,on-time
8346,450010668,X84,2026-02-17 00:25:13,2026-02-17 00:43:13,18,late
8347,450013116,51,2026-02-17 02:58:46,2026-02-17 02:59:46,1,on-time
8348,450011941,X6,2026-02-16 06:47:05,2026-02-16 06:49:05,2,on-time
8349,450010040,1B,2026-02-19 10:28:30,2026-02-19 10:30:30,2,on-time
8350,4500COTNGLY0,72,2026-02-20 22:22:47,2026-02-20 22:34:47,12,late
8351,450012927,X84,2026-02-17 10:24:03,2026-02-17 10:23:03,-1,on-time
8352,450011854,34,2026-02-19 10:49:16,2026-02-19 10:53:16,4,late
8353,450029246,16,2026-02-20 20:35:35,2026-02-20 21:04:35,29,late
8354,450010929,42,2026-02-17 21:04:45,2026-02-17 21:04:45,0,on-time
8355,450029243,33,2026-02-16 17:34:58,2026-02-16 17:33:58,-1,on-time
8356,450012791,33,2026-02-18 04:20:46,2026-02-18 04:22:46,2,on-time
8357,450013303,27,2026-02-18 17:27:36,2026-02-18 17:26:36,-1,on-time
8358,450012027,42,2026-02-21 09:34:30,2026-02-21 09:36:30,2,on-time
8359,450010791,7,2026-02-18 04:30:01,2026-02-18 04:32:01,2,on-time
8360,450011138,6,2026-02-19 23:40:58,2026-02-19 23:47:58,7,late
8361,450011911,50A,2026-02-18 22:50:15,2026-02-18 22:59:15,9,late
8362,450032034,51,2026-02-20 02:18:32,2026-02-20 02:19:32,1,on-time
8363,450011159,X84,2026-02-20 22:03:11,2026-02-20 22:09:11,6,late
8364,450024131,1,2026-02-16 12:05:26,2026-02-16 12:17:26,12,late
8365,450010861,X84,2026-02-21 02:13:44,2026-02-21 02:27:44,14,late
8366,450028462,6,2026-02-15 00:26:51,2026-02-15 00:24:51,-2,early
8367,450010180,1,2026-02-19 08:17:52,2026-02-19 08:16:52,-1,on-time
8368,450010492,33,2026-02-17 07:58:13,2026-02-17 07:59:13,1,on-time
8369,450028997,8,2026-02-19 21:56:28,2026-02-19 22:03:28,7,late
8370,450029341,13,2026-02-18 21:34:58,2026-02-18 21:46:58,12,late
8371,450010812,72,2026-02-15 09:59:49,2026-02-15 10:00:49,1,on-time
8372,450010659,51,2026-02-14 21:30:51,2026-02-14 21:45:51,15,late
8373,450013153,50A,2026-02-19 12:11:50,2026-02-19 12:10:50,-1,on-time
8374,450028629,1B,2026-02-15 01:45:30,2026-02-15 01:46:30,1,on-time
8375,450011017,27,2026-02-18 23:41:05,2026-02-18 23:53:05,12,late
8376,450013710,6,2026-02-16 13:07:54,2026-02-16 13:06:54,-1,on-time
8377,450011988,72,2026-02-16 01:34:49,2026-02-16 01:37:49,3,late
8378,450012887,27,2026-02-21 07:59:48,2026-02-21 07:59:48,0,on-time
8379,450013101,34,2026-02-19 09:23:25,2026-02-19 09:22:25,-1,on-time
8380,450010211,A1,2026-02-17 00:53:53,2026-02-17 00:55:53,2,on-time
8381,450012065,34,2026-02-17 10:49:07,2026-02-17 10:50:07,1,on-time
8382,450012935,72,2026-02-18 15:17:33,2026-02-18 15:17:33,0,on-time
8383,450024146,34,2026-02-16 17:17:06,2026-02-16 17:18:06,1,on-time
8384,450032255,42,2026-02-21 03:44:41,2026-02-21 03:45:41,1,on-time
8385,450012731,52,2026-02-19 00:17:05,2026-02-19 00:18:05,1,on-time
8386,450032219,13A,2026-02-17 19:46:58,2026-02-17 19:45:58,-1,on-time
8387,450014378,16,2026-02-17 12:37:11,2026-02-17 12:43:11,6,late
8388,450010186,50,2026-02-19 20:10:02,2026-02-19 20:12:02,2,on-time
8389,450012793,50,2026-02-18 00:01:38,2026-02-18 00:03:38,2,on-time
8390,450051358,7,2026-02-20 02:39:57,2026-02-20 02:38:57,-1,on-time
8391,450011854,12,2026-02-17 13:20:29,2026-02-17 13:22:29,2,on-time
8392,450025272,50A,2026-02-21 10:09:37,2026-02-21 10:11:37,2,on-time
8393,450010135,7,2026-02-19 17:00:52,2026-02-19 17:01:52,1,on-time
8394,450011219,X6,2026-02-21 01:22:34,2026-02-21 01:24:34,2,on-time
8395,450026939,51,2026-02-16 15:13:13,2026-02-16 15:14:13,1,on-time
8396,450011388,X84,2026-02-19 03:28:49,2026-02-19 03:33:49,5,late
8397,450011439,50,2026-02-18 09:32:48,2026-02-18 09:33:48,1,on-time
8398,450010830,A1,2026-02-17 06:13:43,2026-02-17 06:12:43,-1,on-time
8399,450010419,6,2026-02-21 13:30:18,2026-02-21 13:32:18,2,on-time
8400,450029943,72,2026-02-18 22:45:11,2026-02-18 22:45:11,0,on-time
8401,450011012,X6,2026-02-14 18:46:10,2026-02-14 18:47:10,1,on-time
8402,450032512,50A,2026-02-16 03:07:17,2026-02-16 03:07:17,0,on-time
8403,450013310,52,2026-02-16 11:42:08,2026-02-16 11:50:08,8,late
8404,450010796,6,2026-02-15 06:29:30,2026-02-15 06:30:30,1,on-time
8405,450030243,6,2026-02-19 06:17:36,2026-02-19 06:19:36,2,on-time
8406,450013129,50A,2026-02-17 08:56:46,2026-02-17 08:58:46,2,on-time
8407,450010042,12,2026-02-17 07:01:11,2026-02-17 07:01:11,0,on-time
8408,450029783,16,2026-02-16 03:52:23,2026-02-16 03:51:23,-1,on-time
8409,450012546,50A,2026-02-16 03:07:57,2026-02-16 03:18:57,11,late
8410,450010283,34,2026-02-15 21:17:04,2026-02-15 21:16:04,-1,on-time
8411,450013925,52,2026-02-15 23:49:54,2026-02-15 23:52:54,3,late
8412,450012842,6,2026-02-16 18:27:41,2026-02-16 18:35:41,8,late
8413,450028923,50A,2026-02-19 17:51:19,2026-02-19 17:52:19,1,on-time
8414,450016885,X84,2026-02-20 03:24:50,2026-02-20 03:29:50,5,late
8415,450028807,1,2026-02-19 23:14:21,2026-02-19 23:14:21,0,on-time
8416,450032225,42,2026-02-19 02:13:37,2026-02-19 02:15:37,2,on-time
